License Serial Number,License Type Name,License Class Code,License Type Code,Agency Zone Office Name,Agency Zone Office Number,County Name (Licensee),Premises Name,Doing Business As (DBA),Actual Address of Premises (Address1),Additional Address Information (Address2),City,State,Zip,License Certificate Number,License Original Issue Date,License Effective Date,License Expiration Date,Latitude,Longitude,Location
1300452,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,WHITE WALKER LLC,FRENCHETTE,241 W BROADWAY,,NEW YORK,NY,10013,863052,2/14/18,2/14/18,1/31/20,40.71963,-74.00578,"(40.71963, -74.00578)"
1307650,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,ROJITA MANAGEMENT LLC,BORU BORU,774 AMSTERDAM AVE,,NEW YORK,NY,10025,863056,2/15/18,2/15/18,1/31/20,40.79534,-73.96966,"(40.79534, -73.96966)"
1304350,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,ABV NEW YORK LLC,ABV,1504 LEXINGTON AVE,,NEW YORK,NY,10029,863058,2/15/18,2/15/18,1/31/20,40.7867,-73.9505,"(40.7867, -73.9505)"
1305507,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,GQ TIMES INC,HIDE CHAN RAMEN,248 E 52ND ST,2ND FL,NEW YORK,NY,10022,863072,2/16/18,2/16/18,1/31/20,40.75624,-73.96812,"(40.75624, -73.96812)"
1291008,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,INDIGO KITCHEN HARLEM LLC,BLUJEEN,2143 FREDERICK DOUGLASS BLVD,,NEW YORK,NY,10026,884736,2/11/16,2/21/18,1/31/20,40.80417,-73.95562,"(40.80417, -73.95562)"
1306122,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,ANYWAY SOHO LTD,ANYWAY CAFE,519 BROOME ST,,NEW YORK,NY,10013,863081,2/21/18,2/21/18,1/31/20,40.72369,-74.00385,"(40.72369, -74.00385)"
1306739,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,DREAMY BURGERS AND BEER 51 LLC,CLINTON HALL,230 E 51ST ST,,NEW YORK,NY,10022,863085,2/22/18,2/22/18,1/31/20,40.7558,-73.96905,"(40.7558, -73.96905)"
1306650,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,JANDF LLC,JACK AND FANNY'S,1591 2ND AVE,,NEW YORK,NY,10028,863103,2/28/18,2/28/18,1/31/20,40.77571,-73.95354,"(40.77571, -73.95354)"
1304996,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,MEN 56 LLC,MENKUI TEI,58 W 56TH ST,,NEW YORK,NY,10019,863101,2/28/18,2/28/18,1/31/20,40.76326,-73.97706,"(40.76326, -73.97706)"
1288498,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,ANNIE MOORES LLC,,22 E 41ST ST,,NEW YORK,NY,10017,884449,3/3/16,3/1/18,2/29/20,40.75213,-73.98038,"(40.75213, -73.98038)"
1291687,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,143 CAFE INC,TOSCANA 49,143 E 49TH ST,,NEW YORK,NY,10017,883917,3/4/16,3/1/18,2/29/20,40.75573,-73.97221,"(40.75573, -73.97221)"
1289531,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SPRING SOHO INC,SPRING NATURAL,98 KENMARE ST,,NEW YORK,NY,10012,880928,3/4/16,3/1/18,2/29/20,40.72138,-73.99739,"(40.72138, -73.99739)"
1290962,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SOBA DADDY INC,SOBA NOODLES AZUMA,251 W 55TH ST,,NEW YORK,NY,10019,885014,3/8/16,3/1/18,2/29/20,40.76526,-73.9832,"(40.76526, -73.9832)"
1290948,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,MADELINES EVENTS NY CORP,SAGAPONACK,4 W 22ND ST,,NEW YORK,NY,10010,884873,3/9/16,3/1/18,2/29/20,40.74104,-73.99071,"(40.74104, -73.99071)"
1292434,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,BARNEYS INC,FRED'S,161 W 16TH ST,AKA 101 7TH AVE 3RD FL,NEW YORK,NY,10011,883767,3/9/16,3/1/18,2/29/20,40.73983,-73.99834,"(40.73983, -73.99834)"
1292055,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,542 TACO LLC,TAQUERIA DIANA,524 9TH AVE,,NEW YORK,NY,10018,884858,3/10/16,3/1/18,2/29/20,40.75655,-73.99379,"(40.75655, -73.99379)"
1286089,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,WESTAUB II LLC,LE COQ RICO,30 E 20TH ST,,NEW YORK,NY,10003,884592,3/10/16,3/1/18,2/29/20,40.739,-73.98954,"(40.739, -73.98954)"
1291243,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,GEORGE MARCEL LLC,FAIRFAX,234 W 4TH ST,,NEW YORK,NY,10014,883865,3/10/16,3/1/18,2/29/20,40.73434,-74.0031,"(40.73434, -74.0031)"
1292362,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,OLMA LOUNGE LLC,OLMA CAVIAR BOUTIQUE & LOUNGE,420 AMSTERDAM AVE,,NEW YORK,NY,10024,884885,3/11/16,3/1/18,2/29/20,40.784,-73.97792,"(40.784, -73.97792)"
1290259,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SUSHI VIDA 146 LLC,MAMASUSHI,3569 BROADWAY,STORE #6,NEW YORK,NY,10031,884856,3/14/16,3/1/18,2/29/20,40.82733,-73.95013,"(40.82733, -73.95013)"
1291872,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,LUSCIOUS INC,AN'NAM,234 W 48TH ST,UNIT RIGHT,NEW YORK,NY,10036,884236,3/16/16,3/1/18,2/29/20,40.76063,-73.98635,"(40.76063, -73.98635)"
1290193,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,ANDREW OWEN LLC,ALBION,575 2ND AVE,,NEW YORK,NY,10016,884784,3/16/16,3/1/18,2/29/20,40.7433,-73.97719,"(40.7433, -73.97719)"
1290689,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,BARAWINE LLC,BARAWINE,27 W 120TH ST,,NEW YORK,NY,10027,883882,3/18/16,3/1/18,2/29/20,40.80454,-73.94745,"(40.80454, -73.94745)"
1288491,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,TS4 HOSPITALITY LLC,THE SMITH,1150 BROADWAY,,NEW YORK,NY,10010,883668,3/18/16,3/1/18,2/29/20,40.74456,-73.98879,"(40.74456, -73.98879)"
1291356,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CITYVIEW CHINATOWN LLC,ROOFTOP 93,93 BOWERY,18TH FL,NEW YORK,NY,10002,884127,3/22/16,3/1/18,2/29/20,40.71723,-73.99537,"(40.71723, -73.99537)"
1284342,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,DIM SUM PALACE INC,,334 W 46TH ST,,NEW YORK,NY,10036,883893,3/30/16,3/1/18,2/29/20,40.76013,-73.98937,"(40.76013, -73.98937)"
1286038,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SPRING STUDIOS NEW YORK LLC & VARICK SP LLC,AS MANAGER,50 VARICK ST,,NEW YORK,NY,10013,885068,3/30/16,3/1/18,2/29/20,40.72156,-74.00638,"(40.72156, -74.00638)"
1289900,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,JOHANNGPRO LLC,EXCUSE MY FRENCH,96 ORCHARD ST,,NEW YORK,NY,10002,884342,3/30/16,3/1/18,2/29/20,40.71848,-73.98994,"(40.71848, -73.98994)"
1292533,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,"PANDERING PIG INC, THE",,209 PINEHURST AVE,,NEW YORK,NY,10033,884723,3/31/16,3/1/18,2/29/20,40.85427,-73.93808,"(40.85427, -73.93808)"
1292870,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SWISS WHITE INT'L LLC,LE TURTLE,177 CHRYSTIE ST,,NEW YORK,NY,10002,884776,3/31/16,3/1/18,2/29/20,40.72111,-73.9925,"(40.72111, -73.9925)"
1304322,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,OIDIA LLC,SHERRY B DESSERT STUDIO,643 HUDSON ST,,NEW YORK,NY,10014,863104,3/1/18,3/1/18,2/28/20,40.7391,-74.00562,"(40.7391, -74.00562)"
1306480,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,STONE STREET AMIGOS LLC,TORO LOCO,15 STONE ST,,NEW YORK,NY,10004,879824,3/1/18,3/1/18,2/28/20,40.70411,-74.01209,"(40.70411, -74.01209)"
1028167,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,AZK RESTAURANT INC,THREE GUYS RESTAURANT,49 E 96TH STREET,,NEW YORK,NY,10128,884570,,3/1/18,2/29/20,40.78726187,-73.95409691,"(40.787261872, -73.9540969055)"
1102278,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,LLB INC,PASCALOU,1308 MADISON AVENUE,,NEW YORK,NY,10128,884484,,3/1/18,2/29/20,40.78508606,-73.95577794,"(40.7850860624, -73.9557779409)"
1027523,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,ARTUROS PARK INC,,1617 YORK AVE,,NEW YORK,NY,10028,884235,,3/1/18,2/29/20,40.77528493,-73.94766041,"(40.7752849274, -73.9476604084)"
1102941,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,GREEK KITCHEN INC,THE GREEK KITCHEN,885 10TH AVENUE,,NEW YORK,NY,10019,884414,,3/1/18,2/29/20,40.76955958,-73.98830964,"(40.7695595797, -73.9883096417)"
1026448,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,TREL RESTAURANT INC,ROSIE O'GRADY'S,800 7TH AVENUE,,NEW YORK,NY,10019,883895,,3/1/18,2/29/20,40.76241332,-73.98240387,"(40.7624133174, -73.9824038708)"
1026137,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,TAFT FRIDAY 50TH STREET LLC,T G I FRIDAYS,761 779 7TH AVENUE,AKA 155 161 W 50TH STREET,NEW YORK,NY,10018,883612,,3/1/18,2/29/20,40.76153575,-73.98286725,"(40.761535752, -73.9828672539)"
1025988,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,IL POSTINO INC,,337 339 E 49TH ST,,NEW YORK,NY,10017,884748,,3/1/18,2/29/20,40.75389441,-73.96800967,"(40.7538944133, -73.9680096658)"
1025844,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,MDO DEVELOPMENT CORP,THE WATER CLUB,500 E 30TH ST,32ND STREET & EAST RIVER,NEW YORK,NY,10016,884454,,3/1/18,2/29/20,40.74074,-73.97431,"(40.74074, -73.97431)"
1024183,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,BEAU MAISON CORP,EL CANTINERO,86 UNIVERSITY PLACE,,NEW YORK,NY,10003,884106,,3/1/18,2/29/20,40.73353233,-73.99318768,"(40.7335323275, -73.9931876847)"
1025603,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,MANHATTAN MONSTER INC,,80 GROVE STREET,,NEW YORK,NY,10014,883856,,3/1/18,2/29/20,40.73332539,-74.00250231,"(40.7333253935, -74.0025023067)"
1025037,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,BENSUSAN RESTAURANT CORP,BLUE NOTE JAZZ CLUB,131 W 3RD STREET,,NEW YORK,NY,10012,884807,,3/1/18,2/29/20,40.73057535,-74.00029196,"(40.7305753525, -74.0002919646)"
1024242,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,HASAKI RESTAURANT INC,,210 E 9TH STREET,,NEW YORK,NY,10003,883820,,3/1/18,2/29/20,40.72974677,-73.98869783,"(40.7297467738, -73.9886978294)"
1025554,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,HENSAM ENTERPRISES INC,S.O.B.'S,204 VARICK STREET,,NEW YORK,NY,10014,884086,,3/1/18,2/29/20,40.72856258,-74.0052249,"(40.7285625765, -74.0052248971)"
1025332,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,MOUQUINHO ENTERPRISES INC,,549 GREENWICH STREET,,NEW YORK,NY,10013,884351,,3/1/18,2/29/20,40.72743091,-74.00876518,"(40.7274309141, -74.0087651788)"
1025104,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,KYOTO OMEN U S A INC,OMEN RESTAURANT,113 THOMPSON STREET,,NEW YORK,NY,10012,883689,,3/1/18,2/29/20,40.72589405,-74.00184456,"(40.7258940515, -74.0018445627)"
1025285,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,FERRARA FOODS & CONFECTION INC,FERRARA FOODS & CONFECTION,195 GRAND STREET,,NEW YORK,NY,10013,881374,,3/1/18,2/29/20,40.71916304,-73.99704147,"(40.7191630445, -73.997041473)"
1306858,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,IPPUDO NY LLC,,321 323 W 51ST ST,,NEW YORK,NY,10019,863112,3/2/18,3/2/18,2/28/20,0,0,"(0.0, 0.0)"
1306950,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,MINT FOOD INC,TURKUAZ RESTAURANT,255 W 55TH ST,,NEW YORK,NY,10019,863113,3/5/18,3/5/18,2/28/20,40.76531,-73.98332,"(40.76531, -73.98332)"
1304472,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,MURRAY 57 LLC,,57 MURRAY ST,,NEW YORK,NY,10007,863119,3/6/18,3/6/18,2/28/20,40.71432,-74.00972,"(40.71432, -74.00972)"
1305572,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,LA MAISON DE MAKOTO LLC,,74 76 7TH AVE S,AKA 35 37 BARROW ST,NEW YORK,NY,10014,863176,3/6/18,3/6/18,2/28/20,0,0,"(0.0, 0.0)"
1305572,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,LA MAISON DE MAKOTO LLC,,74 76 7TH AVE S,AKA 35 37 BARROW ST,NEW YORK,NY,10014,863176,3/6/18,3/6/18,2/28/20,0,0,"(0.0, 0.0)"
1307073,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,TEAM PAPELETA INC,CASTRO,104 DYCKMAN ST,,NEW YORK,NY,10040,879837,3/8/18,3/8/18,2/28/20,40.86174,-73.92493,"(40.86174, -73.92493)"
1303765,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,BIG LEE AND SASHAS INC,THE HARD SWALLOW,140 1ST AVE,,NEW YORK,NY,10009,863129,3/8/18,3/8/18,2/28/20,40.72785,-73.98491,"(40.72785, -73.98491)"
1101207,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,"H.E.C. ENTERPRISES, INC",JULIUS,159 W 10TH ST,W 10TH STREET,NEW YORK,NY,10014,885260,,3/8/18,2/29/20,40.73446057,-74.00151802,"(40.7344605686, -74.0015180196)"
1296415,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,ATLA LAFAYETTE LLC,,372 LAFAYETTE ST,,NEW YORK,NY,10012,863130,3/24/17,3/9/18,2/28/19,40.72729,-73.99372,"(40.72729, -73.99372)"
1306719,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,MASALA KING CATERERS INC,,64 E 34TH ST,,NEW YORK,NY,10016,863131,3/9/18,3/9/18,2/28/20,40.74716,-73.98195,"(40.74716, -73.98195)"
1302227,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,TRIBECA BAKERY LLC,GRECA,452 WASHINGTON ST,,NEW YORK,NY,10013,863133,3/9/18,3/9/18,2/28/20,40.72404,-74.0103,"(40.72404, -74.0103)"
1289354,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,PN HOSPITALITY GROUP LLC,PN WOOD FIRED PIZZA,246 5TH AVE,,NEW YORK,NY,10001,885372,3/8/16,3/12/18,2/29/20,40.74462,-73.98742,"(40.74462, -73.98742)"
1307177,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,TOTUMA LLC,VENISLAVA,302 W 38TH ST,,NEW YORK,NY,10018,863139,3/12/18,3/12/18,2/28/20,40.75473,-73.9918,"(40.75473, -73.9918)"
1305172,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CGJC HOLDINGS LLC,JOE & PAT'S PIZZA CAFE,168 1ST AVE,,NEW YORK,NY,10009,863142,3/13/18,3/13/18,2/28/20,40.72892,-73.98411,"(40.72892, -73.98411)"
1289943,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,LPQ KING & HUDSON INC,LE PAIN QUOTIDIEN,375 HUDSON ST,,NEW YORK,NY,10014,885812,4/6/16,3/15/18,2/29/20,40.72842,-74.00737,"(40.72842, -74.00737)"
1303237,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,K R D GROUP CORP,SABAI,432 PARK AVE S,,NEW YORK,NY,10016,863161,3/19/18,3/19/18,2/28/20,40.74422,-73.98365,"(40.74422, -73.98365)"
1307621,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SUSHI NOZ LLC,,181 E 78TH ST,,NEW YORK,NY,10075,863240,4/6/18,3/19/18,2/29/20,40.77385,-73.95813,"(40.77385, -73.95813)"
1306035,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,PRIVE HOSPITALITY GROUP LLC,LE PRIVE,626 10TH AVE,STORE B,NEW YORK,NY,10036,863166,3/20/18,3/20/18,2/28/20,40.76108,-73.99419,"(40.76108, -73.99419)"
1304802,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CP PRINCE ST LLC,COCO PAZZO,160-166 PRINCE ST,,NEW YORK,NY,10012,863165,3/20/18,3/20/18,2/28/20,40.72595,-74.00143,"(40.72595, -74.00143)"
1307919,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,FRANCISCO & FRANCISCO INC,POP AND POUR,200 DYCKMAN ST,STORE #8,NEW YORK,NY,10040,863178,3/22/18,3/22/18,2/28/20,40.86494,-73.92697,"(40.86494, -73.92697)"
1292924,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,VIDA IN CHINA LLC,CHINITOLATINO,122 DYCKMAN ST,,NEW YORK,NY,10040,863177,3/22/18,3/22/18,2/28/20,40.86222,-73.92537,"(40.86222, -73.92537)"
1305622,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,HAMILTON RESTAURANT GROUP INC,BUDDHA TACO BAR,3620 BROADWAY,,NEW YORK,NY,10031,863188,3/23/18,3/23/18,2/28/20,40.82906,-73.9482,"(40.82906, -73.9482)"
1307799,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,P 46 ENTERTAINMENT LLC,SONY HALL,235 W 46TH ST,,NEW YORK,NY,10036,863180,3/23/18,3/23/18,2/28/20,40.75954,-73.98709,"(40.75954, -73.98709)"
1305311,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,MK RESTAURANTS LLC,MEKKI,15 W 8TH ST,,NEW YORK,NY,10011,863183,3/23/18,3/23/18,2/28/20,40.73265,-73.99712,"(40.73265, -73.99712)"
1306511,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SCARR PIZZA LLC,SCARR PIZZA,22A ORCHARD ST,SOUTH STORE,NEW YORK,NY,10002,863265,4/13/18,3/23/18,2/29/20,40.71543,-73.99152,"(40.71543, -73.99152)"
1306763,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,1A ROYAL THAI CUISINE & 1A ANAGO SUSHI INC,1A ROYAL SLAM THAI & SUSHI,240 8TH AVE,,NEW YORK,NY,10011,863189,3/26/18,3/26/18,2/28/20,40.74475,-73.99867,"(40.74475, -73.99867)"
1307952,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,PEPITA CORP,CARDONCELLO DIVINO,43 W 27TH ST,,NEW YORK,NY,10001,863199,3/27/18,3/27/18,2/28/20,40.74509,-73.98993,"(40.74509, -73.98993)"
1291657,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,NP NIGHTLIFE LLC,HENDRIKS,557 3RD AVE,,NEW YORK,NY,10016,886058,4/1/16,4/1/18,3/31/20,40.74745,-73.97663,"(40.74745, -73.97663)"
1292721,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SPICE 39 INC,SPICE,39 E 13TH ST,,NEW YORK,NY,10003,885954,4/1/16,4/1/18,3/31/20,40.73449,-73.9919,"(40.73449, -73.9919)"
1292465,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,ERJO COMPANY LLC,CAFETAL SOCIAL CLUB,285 MOTT ST,,NEW YORK,NY,10012,885391,4/5/16,4/1/18,3/31/20,40.72426,-73.99448,"(40.72426, -73.99448)"
1291607,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,DUTCH FREDS INC,,307 W 47TH ST,,NEW YORK,NY,10036,885361,4/7/16,4/1/18,3/31/20,40.76071,-73.98793,"(40.76071, -73.98793)"
1291690,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,BUTCHER'S BLOCK HOSPITALITY LLC,THE BEATRICE INN,285 W 12TH ST,,NEW YORK,NY,10014,885549,4/7/16,4/1/18,3/31/20,40.73764,-74.00411,"(40.73764, -74.00411)"
1293031,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,MARJHORIE CORP,SABOR A MEXICO RESTAURANT,1744 1ST AVE,SOUTH STORE,NEW YORK,NY,10028,886138,4/11/16,4/1/18,3/31/20,40.77959,-73.94718,"(40.77959, -73.94718)"
1292623,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,35 ENTERPRISE INC,BARN JOO 35,34 W 35TH ST,,NEW YORK,NY,10001,885673,4/11/16,4/1/18,3/31/20,40.74971,-73.98578,"(40.74971, -73.98578)"
1290075,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SAIGON PROJECT INC,THE BOIL,17 WAVERLY PL,,NEW YORK,NY,10003,885744,4/11/16,4/1/18,3/31/20,40.73026,-73.99442,"(40.73026, -73.99442)"
1289100,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,"WEIR NYC INC, THE",THE WEIR,1672 3RD AVE,,NEW YORK,NY,10128,885944,4/12/16,4/1/18,3/31/20,40.78374,-73.95061,"(40.78374, -73.95061)"
1286938,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,920 AVENUE TAVERN CORP,BARNACHO,920 2ND AVE,,NEW YORK,NY,10017,885450,4/13/16,4/1/18,3/31/20,40.754,-73.96883,"(40.754, -73.96883)"
1292574,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CARRAMORE RESTAURANT INC,SEAN'S BAR & KITCHEN,42 W 48TH ST,,NEW YORK,NY,10036,884890,4/14/16,4/1/18,3/31/20,40.75801,-73.98008,"(40.75801, -73.98008)"
1293263,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SABOR DE ESPANA LLC,BLACK IRON BURGER,245 W 38TH ST,,NEW YORK,NY,10018,885993,4/19/16,4/1/18,3/31/20,40.75427,-73.99031,"(40.75427, -73.99031)"
1293488,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,38 W 36TH ST LLC,TRADEMARK TASTE AND GRIND,38 W 36TH ST,,NEW YORK,NY,10018,885684,4/19/16,4/1/18,3/31/20,40.75033,-73.98531,"(40.75033, -73.98531)"
1292303,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,DA ROOM LLC,THE MAZE,32 W 32ND ST,3RD FL,NEW YORK,NY,10001,884373,4/19/16,4/1/18,3/31/20,40.74775,-73.98716,"(40.74775, -73.98716)"
1292668,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,DOUBLE J IN NEW YORK INC,JUDY,380 5TH AVE,,NEW YORK,NY,10018,885929,4/20/16,4/1/18,3/31/20,40.74938,-73.98411,"(40.74938, -73.98411)"
1291771,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,MARRIOTT RESORTS HOSPITALITY CORPORATION,TOP OF THE STRAND,33 W 37TH ST,,NEW YORK,NY,10018,885670,4/21/16,4/1/18,3/31/20,40.75131,-73.9849,"(40.75131, -73.9849)"
1291165,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,TAPESTRY MANAGEMENT LLC,,60 GREENWICH AVE,,NEW YORK,NY,10011,885949,4/28/16,4/1/18,3/31/20,40.736,-74.00061,"(40.736, -74.00061)"
1291310,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,CHUMLEYS 86 LLC,CHUMLEY'S,86 BEDFORD ST,,NEW YORK,NY,10014,885546,4/28/16,4/1/18,3/31/20,40.73206,-74.00515,"(40.73206, -74.00515)"
1291280,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,JUICERIE 3 LLC,THE BUTCHER'S DAUGHTER,581 HUDSON ST,SOUTH STORE,NEW YORK,NY,10014,885597,4/28/16,4/1/18,3/31/20,0,0,"(0.0, 0.0)"
1291701,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,METROGRAPH LLC,,7 LUDLOW ST,,NEW YORK,NY,10002,886056,4/29/16,4/1/18,3/31/20,40.71507,-73.99105,"(40.71507, -73.99105)"
1100773,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,F L E J INC,POMODONO RUSSO,229 COLUMBUS AVE,,NEW YORK,NY,10023,885317,,4/1/18,3/31/20,40.7763549,-73.97946868,"(40.7763548988, -73.9794686766)"
1027978,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,TIMES SQUARE BARBEQUE INC,VIRGIL'S BBQ,152 WEST 44TH STREET,,NEW YORK,NY,10036,885171,,4/1/18,3/31/20,40.75690716,-73.98516992,"(40.7569071629, -73.9851699171)"
1024910,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,KONKAPOT ENTERTAINMENT INC,,61 CHELSEA PIERS,,NEW YORK,NY,10011,884583,,4/1/18,3/31/20,40.74695045,-74.00822876,"(40.7469504518, -74.0082287558)"
1024695,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,219 AVENUE B MUSIC LOUNGE INC,REVISION LOUNGE AND GALLERY,219 AVENUE B,,NEW YORK,NY,10009,885945,,4/1/18,3/31/20,40.72879835,-73.97840794,"(40.7287983484, -73.9784079402)"
1024680,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,WISHBONE PRODUCTIONS INC,DOC HOLIDAYS,141 AVENUE A,AKA 442 E 9TH STREET,NEW YORK,NY,10009,885400,,4/1/18,3/31/20,40.72716376,-73.98279202,"(40.7271637583, -73.9827920238)"
1102529,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,KITCHEN TABLE INC,,88B 2ND AVE,,NEW YORK,NY,10003,886012,,4/1/18,3/31/20,40.72675921,-73.98891465,"(40.7267592096, -73.9889146486)"
1025191,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,WINDY GATES SOHO INC,BALTHAZAR,80 82 SPRING STREET,,NEW YORK,NY,10012,885739,,4/1/18,3/31/20,40.72270654,-73.99826073,"(40.72270654, -73.9982607329)"
1025168,ON-PREMISES LIQUOR,252,OP,New York City,1,NEW YORK,SPRING LOUNGE LLC,,209 MULBERRY ST,AKA 48 SPRING ST,NEW YORK,NY,10012,885114,,4/1/18,3/31/20,40.72185395,-73.99637028,"(40.7218539531, -73.9963702794)"
