GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Built 2010 or later,Margin of Error; Total: - Built 2010 or later,Estimate; Total: - Built 2000 to 2009,Margin of Error; Total: - Built 2000 to 2009,Estimate; Total: - Built 1990 to 1999,Margin of Error; Total: - Built 1990 to 1999,Estimate; Total: - Built 1980 to 1989,Margin of Error; Total: - Built 1980 to 1989,Estimate; Total: - Built 1970 to 1979,Margin of Error; Total: - Built 1970 to 1979,Estimate; Total: - Built 1960 to 1969,Margin of Error; Total: - Built 1960 to 1969,Estimate; Total: - Built 1950 to 1959,Margin of Error; Total: - Built 1950 to 1959,Estimate; Total: - Built 1940 to 1949,Margin of Error; Total: - Built 1940 to 1949,Estimate; Total: - Built 1939 or earlier,Margin of Error; Total: - Built 1939 or earlier
1400000US36061004500,36061004500,"Census Tract 45, New York County, New York",615,52,0,12,103,57,0,12,0,12,0,12,0,12,13,21,22,26,477,64
1400000US36061004700,36061004700,"Census Tract 47, New York County, New York",1519,93,0,12,71,58,0,12,0,12,16,25,30,35,19,21,31,31,1352,134
1400000US36061004800,36061004800,"Census Tract 48, New York County, New York",3951,133,11,19,109,84,93,107,60,52,364,107,983,191,460,114,231,91,1640,225
1400000US36061004900,36061004900,"Census Tract 49, New York County, New York",3120,95,0,12,38,36,13,20,15,25,59,41,146,58,59,54,203,109,2587,154
1400000US36061005000,36061005000,"Census Tract 50, New York County, New York",3664,92,0,17,18,30,79,66,466,140,126,111,895,169,589,167,176,87,1315,204
1400000US36061005200,36061005200,"Census Tract 52, New York County, New York",1774,45,0,12,38,33,40,43,67,55,152,90,400,99,113,52,91,49,873,139
1400000US36061005400,36061005400,"Census Tract 54, New York County, New York",2778,111,0,12,51,38,0,12,309,119,100,77,1157,193,297,93,128,88,736,154
1400000US36061005501,36061005501,"Census Tract 55.01, New York County, New York",2528,103,0,12,23,25,0,12,66,55,270,134,824,169,795,183,140,95,410,134
1400000US36061005502,36061005502,"Census Tract 55.02, New York County, New York",1334,99,0,12,47,58,73,58,112,54,44,47,70,49,0,12,0,12,988,129
1400000US36061005600,36061005600,"Census Tract 56, New York County, New York",2140,81,0,12,37,38,12,20,714,135,106,73,90,68,73,63,45,28,1063,139
1400000US36061005700,36061005700,"Census Tract 57, New York County, New York",1742,27,25,41,67,56,21,23,61,45,496,118,603,125,63,42,19,21,387,109
1400000US36061005800,36061005800,"Census Tract 58, New York County, New York",2300,138,0,12,1338,192,283,136,105,81,35,41,11,19,28,31,78,97,422,127
1400000US36061005900,36061005900,"Census Tract 59, New York County, New York",3338,111,0,17,0,17,0,17,0,17,35,43,659,163,990,179,158,96,1496,194
1400000US36061006000,36061006000,"Census Tract 60, New York County, New York",2475,45,0,12,11,19,12,19,0,12,0,12,30,34,386,124,1898,171,138,97
1400000US36061006100,36061006100,"Census Tract 61, New York County, New York",2675,87,0,17,21,24,250,92,23,32,125,76,327,107,225,104,150,87,1554,150
1400000US36061006200,36061006200,"Census Tract 62, New York County, New York",1385,25,0,12,36,49,138,44,75,43,901,112,148,72,20,24,0,12,67,59
1400000US36061006300,36061006300,"Census Tract 63, New York County, New York",4228,190,0,17,12,20,0,17,92,115,94,72,442,119,744,178,224,121,2620,253
1400000US36061006400,36061006400,"Census Tract 64, New York County, New York",5086,137,0,17,279,100,142,92,192,144,1211,269,1162,246,418,139,178,89,1504,242
